the_geom,the_geom_webmercator,objectid,year,dc_key,code,date_,time,race,sex,age,wound,officer_involved,offender_injured,offender_deceased,location,latino,point_x,point_y,dist,inside,outside,fatal,lat,lng
0101000020E61000001D49F6C618C352C04321E1FF37044440,0101000020110F00000C7E70108BDE5FC1846C663C93945241,380266,2020,202015014948.0,0411,2020-02-16,01:00:00,W,M,25,leg,N,N,N,6900 BLOCK Frankford Ave,1,2724899.28207481,266434.63765822,15,0,1,0,40.03295897,-75.04838728
0101000020E6100000E13FFE4E2AC552C02C13B85429024440,0101000020110F00000821CB860EE25FC1F6B73F1D4B925241,380267,2020,202015021914.0,0411,2020-03-08,14:18:00,B,M,24,arm,N,N,N,1600 BLOCK Foulkrod St,0,2716030.01602072,260307.1522098,15,0,1,0,40.01688632,-75.08070731
0101000020E6100000DD086A7CCFC452C0CB48FFC3C4024440,0101000020110F00000E6E584174E15FC18F8C9A7DF7925241,380268,2020,202015023411.0,0111,2020-03-13,02:09:00,W,M,46,Shoulder,N,N,N,1600 BLOCK BRIDGE ST,0,2717529.62325773,262081.30089247,15,0,1,0,40.02162981,-75.07516394
0101000020E6100000679BD9B6C1CC52C0FC2DC74C9EFC4340,0101000020110F0000E50ABF98F3EE5FC1F2CEF9F7258C5241,380269,2020,202015025033.0,0411,2020-06-27,01:39:00,B,M,23,LEG,N,N,N,1100 BLOCK N 38TH ST,0,2683276.85383689,243556.58630157,16,0,1,0,39.97358093,-75.19932338
0101000020E6100000D8C544B58ECF52C0CBF044B52DFB4340,0101000020110F0000284A9A7BB5F35FC1174E43828D8A5241,379004,2019,201919101364.0,0411,2019-11-08,23:35:00,B,M,27,thigh,N,N,N,6100 BLOCK Market St,0,2671133.09006672,239109.43476281,19,0,1,0,39.9623324,-75.24308521
0101000020E610000058FCE8CC24CF52C03DE8022C2CFD4340,0101000020110F0000E78E889601F35FC129133134C38C5241,379005,2019,201919101938.0,0111,2019-11-11,11:55:00,B,M,11,chest,N,N,N,5700 BLOCK Haddington Ln,0,2672782.85678031,244833.46399714,19,0,1,1,39.97791052,-75.23662112
0101000020E6100000668F06A689CE52C019D12CBFC2FC4340,0101000020110F000048E4020CFAF15FC1C9D9825C4E8C5241,379006,2019,201919102575.0,0411,2019-11-13,10:26:00,B,F,66,leg,N,N,N,5200 BLOCK Harlan St,0,2675469.15947856,243737.59446973,19,0,1,0,39.9746932,-75.2271514
0101000020E6100000F3A1979308CF52C003942B6112FD4340,0101000020110F000032A69AA5D1F25FC137E9249EA68C5241,379007,2019,201919105055.0,0111,2019-11-21,03:56:00,B,M,42,multi,N,N,N,5600 BLOCK Hunter St,0,2673273.60218988,244560.5915114,19,0,1,1,39.9771234,-75.23489847
0101000020E610000086F8F2C8C0CE52C09072493821FC4340,0101000020110F00008F12A1B357F25FC1BEE91F5A9B8B5241,379008,2019,201919106119.0,0411,2019-11-24,20:20:00,B,F,25,foot,N,N,N,600 BLOCK N 55th St,0,2674577.60220656,241915.70539698,19,0,1,0,39.96976379,-75.23051666
0101000020E6100000DDC5660DBFCF52C04CFE06718EFD4340,0101000020110F0000DFACB59907F45FC150E7EF1E308D5241,379009,2019,201919107872.0,0111,2019-12-01,17:23:00,B,M,18,chest,N,N,N,1100 BLOCK N 63rd St,0,2670114.44151346,245850.54726481,19,1,0,1,39.98090947,-75.24603591
0101000020E61000000BB354070ECF52C07DBBFCB92EFC4340,0101000020110F0000FB0D68E8DAF25FC16BD5EE51AA8B5241,379010,2019,201919108695.0,0411,2019-12-04,21:20:00,B,F,25,knee,N,N,N,5700 BLOCK W Girard Ave,0,2673252.43884639,242028.13857105,19,0,1,0,39.97017598,-75.23523124
0101000020E610000069F6278E8FCF52C05D951B7790FD4340,0101000020110F0000BD0302ECB6F35FC126EB295D328D5241,379011,2019,201919108697.0,0411,2019-12-04,21:15:00,B,M,17,back,N,N,N,6100 BLOCK Columbia Ave,0,2670925.8880533,245896.08162256,19,0,1,0,39.98097123,-75.24313692
0101000020E61000000BB354070ECF52C07DBBFCB92EFC4340,0101000020110F0000FB0D68E8DAF25FC16BD5EE51AA8B5241,379012,2019,201919108716.0,0411,2019-12-04,21:20:00,B,M,7,foot,N,N,N,5700 BLOCK W Girard Ave,0,2673252.43884639,242028.13857105,19,0,1,0,39.97017598,-75.23523124
0101000020E6100000F5401293C3CE52C05A9B292196FB4340,0101000020110F00001E3AA3705CF25FC1796CCF37018B5241,379013,2019,201919108919.0,0411,2019-12-05,17:01:00,B,F,15,buttocks,N,N,N,5500 BLOCK VINE ST,0,2674574.00510089,240368.70488206,19,0,1,0,39.96551909,-75.23068692
0101000020E6100000AABD258C68CE52C0083BA49CD8FB4340,0101000020110F0000FAC546D2C1F15FC1ED1AC6E34A8B5241,379014,2019,201919110119.0,0411,2019-12-09,23:24:00,B,M,22,head,N,N,N,400 BLOCK N 52nd St,0,2676109.56272531,241151.95692448,19,0,1,0,39.96754797,-75.22513107
0101000020E6100000DC56E5083AD052C052ECAA38BCFC4340,0101000020110F0000DCD1977FD8F45FC1740F2321478C5241,379015,2019,201919110142.0,0407,2019-12-10,05:37:00,B,F,31,head,N,N,N,6600 BLOCK Lansdowne Ave,0,2668077.79827705,243454.91426081,19,0,1,0,39.97449406,-75.25354216
0101000020E61000001022D7559ACF52C0A9A65E96FAFB4340,0101000020110F00004CFA9B3BC9F35FC10C204A8A708B5241,379016,2019,201919114171.0,0411,2019-12-24,09:59:00,B,M,23,shoulder,N,N,N,6200 BLOCK CALLOWHILL ST,0,2670869.61027873,241380.51781906,19,0,1,0,39.96858482,-75.24379488
0101000020E61000000CCD12F0ADCB52C0D6F5761147FF4340,0101000020110F0000B0B69E291FED5FC19295338C188F5241,379017,2019,201922014134.0,0411,2019-02-17,16:18:00,B,M,25,multi,N,N,N,3100 BLOCK W Cumberland St,0,2687772.38257547,251258.1824469,22,0,1,0,39.99435633,-75.18249132
0101000020E61000003A596ABD1FCB52C0F2CA58E154FE4340,0101000020110F0000AECC0AA02DEC5FC13D9A22130C8E5241,379018,2019,201922001092.0,0411,2019-01-04,17:20:00,B,M,28,multi,N,N,N,2400 BLOCK W Diamond St,0,2690281.61410555,248637.73165105,22,0,1,0,39.98696534,-75.17381225
0101000020E6100000406D54A783CB52C0DDFA5D967EFF4340,0101000020110F0000AF1FB456D7EC5FC1B10BB218568F5241,379019,2019,201922003334.0,0111,2019-01-12,00:43:00,B,M,26,multi,N,N,N,2600 BLOCK N Myrtlewood St,0,2688477.22007656,251896.15984547,22,0,1,1,39.99605064,-75.1799105
0101000020E6100000BBFCDA3CC6CB52C0AACA08B91CFD4340,0101000020110F0000C4803E7048ED5FC18D38CF14B28C5241,379020,2019,201922004922.0,0111,2019-01-17,16:31:00,B,M,30,multi,N,N,N,1300 BLOCK N Myrtlewood St,0,2687536.04348122,245086.04256022,22,0,1,1,39.97743905,-75.18397447
0101000020E6100000807F0879D6CB52C065E004CFD2FC4340,0101000020110F0000822AEE0364ED5FC130DD9129608C5241,379021,2019,201922010446.0,0411,2019-02-05,11:40:00,B,M,18,multi,N,N,N,1200 BLOCK n 30TH St,0,2687282.3179388,244256.61705373,22,0,1,0,39.97518337,-75.18496538
0101000020E61000006D5FD59318CB52C009E2FA7FEEFE4340,0101000020110F00002ACD847521EC5FC12EC3125DB68E5241,379022,2019,201922010808.0,0411,2019-02-06,15:52:00,B,M,30,leg,N,N,N,2500 BLOCK W York St,0,2690354.24027264,250348.36799356,22,0,1,0,39.99165344,-75.17337509
0101000020E6100000312217BD8FCB52C07848AD077EFE4340,0101000020110F00005A6BC4DDEBEC5FC17A963EB0398E5241,379023,2019,201922011599.0,0411,2019-02-09,00:40:00,B,M,58,thigh,N,N,N,2900 BLOCK Edgley St,0,2688353.61566497,249039.20164864,22,0,1,0,39.98822113,-75.18064811
0101000020E6100000E21147E49CC952C09E0A55BDBEFE4340,0101000020110F00004DC44A869CE95FC1836E666B818E5241,379024,2019,201922011917.0,0300,2019-02-10,00:10:00,B,M,51,multi,N,N,N,1100 BLOCK W Cumberland St,0,2696860.36308713,250007.92346448,22,0,1,0,39.99019591,-75.15020091
0101000020E61000009F842560ACCB52C0D44DBDC94AFF4340,0101000020110F000056CD4D821CED5FC109C5E2AB1C8F5241,379025,2019,201922014730.0,0411,2019-02-19,18:53:00,B,M,31,head,N,N,N,2500 BLOCK N 31st St,0,2687797.88383681,251300.2981763,22,0,1,0,39.99446985,-75.18239597
0101000020E6100000A9A3A14ED2C952C058DBDAE301FD4340,0101000020110F0000C9D88E41F7E95FC1D2F2A057948C5241,379026,2019,201922014903.0,0411,2019-02-20,15:16:00,B,F,46,head,N,N,N,1100 BLOCK W Oxford St,0,2696092.62479322,245037.78806356,22,0,1,0,39.97662018,-75.15346113
0101000020E61000004BB914BABFCA52C0B81F53EB3BFF4340,0101000020110F000042B791898AEB5FC19D8922300C8F5241,379027,2019,201922015117.0,0411,2019-02-21,12:29:00,B,M,25,shoulders,N,N,N,2200 BLOCK W Huntingdon St,0,2691847.93019864,251253.04564615,22,0,1,0,39.99401609,-75.16795208
0101000020E610000025E1E7644ECA52C06B1815A3F4FE4340,0101000020110F0000AF88C507CAEA5FC1D88FB72ABD8E5241,379028,2019,201922016623.0,0111,2019-02-26,04:05:00,B,M,,multi,N,N,N,2500 BLOCK N Bouvier St,0,2693808.44530647,250517.67736623,22,0,1,1,39.99184073,-75.1610348
0101000020E610000035042A90D7CB52C0E47AE3BDCDFE4340,0101000020110F0000A1F30FDE65ED5FC1DF17C30C928E5241,379029,2019,201922019550.0,0411,2019-03-09,01:27:00,B,M,20,multi,N,N,N,3200 BLOCK Ridge Ave,0,2687100.01384147,249889.28295372,22,0,1,0,39.99065374,-75.18503193
0101000020E61000007B427E4F0FCB52C0988896C056FD4340,0101000020110F0000992CDCB711EC5FC1E663AE65F28C5241,379030,2019,201922021143.0,0411,2019-03-14,19:00:00,B,M,23,multi,N,N,N,1600 BLOCK N 23RD ST,0,2690644.91948131,245821.98498598,22,0,1,0,39.97920997,-75.17280948
0101000020E6100000DB28993970C852C0CEB7B202CB024440,0101000020110F00007F06D9CF9DE75FC16BC49E6AFE925241,379406,2019,201925070885.0,0411,2019-08-31,06:52:00,W,M,22,leg,N,N,N,4600 BLOCK N 4th St,1,2701658.65992098,261674.99822739,25,0,1,0,40.02182039,-75.13184967
0101000020E6100000DB28993970C852C0CEB7B202CB024440,0101000020110F00007F06D9CF9DE75FC16BC49E6AFE925241,379407,2019,201925070885.0,0111,2019-08-31,06:52:00,W,M,25,chest,N,N,N,4600 BLOCK N 4th St,1,2701658.65992098,261674.99822739,25,0,1,1,40.02182039,-75.13184967
0101000020E6100000DB28993970C852C0CEB7B202CB024440,0101000020110F00007F06D9CF9DE75FC16BC49E6AFE925241,379408,2019,201925070962.0,0111,2019-08-31,06:52:00,W,M,31,head,N,N,N,4600 BLOCK N 4th St,1,2701658.65992098,261674.99822739,25,0,1,1,40.02182039,-75.13184967
0101000020E6100000DA5DDA4F0AC852C01C6AA9F6C8024440,0101000020110F00006F3ECAB3F0E65FC12AD17125FC925241,379409,2019,201925072335.0,0411,2019-09-05,21:20:00,B,M,16,chest,N,N,N,4700 BLOCK Rising Sun Ave,0,2703400.68432406,261703.95584664,25,0,1,0,40.02175792,-75.12562939
0101000020E6100000B40E1ED837C952C026B4BCDDD8FF4340,0101000020110F00008C6E9EE2F0E85FC17ECDE82EBA8F5241,379410,2019,201925076085.0,0411,2019-09-19,14:01:00,W,M,19,multi,N,N,N,800 BLOCK W Clearfield St,1,2698495.19741589,253193.89018965,25,0,1,0,39.99880573,-75.14403346
0101000020E6100000CDEE247D75C752C02B10C16137034440,0101000020110F000034A74CE9F3E55FC1D836739B76935241,379411,2019,201925076113.0,0411,2019-09-19,17:00:00,W,M,22,foot,N,N,N,5000 BLOCK Boudinot St,1,2705906.96047947,263006.65173206,25,0,1,0,40.02512762,-75.11654595
0101000020E61000009AD6BF4E5EC752C03F2F2647CB024440,0101000020110F0000B7EC2189CCE55FC152F288B6FE925241,379412,2019,201925076388.0,0411,2019-09-20,16:30:00,W,M,18,multi,N,N,N,4700 BLOCK BINGHAM ST,1,2706338.88251589,261817.2102133,25,0,1,0,40.02182855,-75.11513108
0101000020E610000099BE11BC65C852C03B4E97E652FF4340,0101000020110F000098E134FE8BE75FC1D3EF45AA258F5241,379413,2019,201925076512.0,0111,2019-09-21,00:04:00,W,M,30,multi,N,N,N,2900 BLOCK N HOWARD ST,1,2702130.63962005,251811.51565781,25,0,1,1,39.99471743,-75.13120939
0101000020E61000005B7B5D8E70C752C0B9279BB4A1024440,0101000020110F000037905788EBE55FC1097CAA9BD0925241,379414,2019,201925076863.0,0411,2019-09-22,01:50:00,B,M,26,buttocks,N,N,N,D ST & WYOMING AVE,0,2706040.86014606,261345.94901672,25,0,1,0,40.02055986,-75.11624488
0101000020E6100000409DD94B66C952C0D7AC4C5BD0FF4340,0101000020110F00001C65ECC93FE95FC15386C2BFB08F5241,379415,2019,201925077280.0,0411,2019-09-23,19:06:00,B,M,48,back,N,N,N,3000 BLOCK Germantown Ave,0,2697704.00346021,253075.90879831,25,0,1,0,39.99854604,-75.14686867
0101000020E6100000409DD94B66C952C0D7AC4C5BD0FF4340,0101000020110F00001C65ECC93FE95FC15386C2BFB08F5241,379416,2019,201925077281.0,0411,2019-09-23,19:06:00,B,M,16,shoulder,N,N,N,3000 BLOCK Germantown Ave,0,2697704.00346021,253075.90879831,25,0,1,0,39.99854604,-75.14686867
0101000020E61000009A3F2AEE8DC952C0A8220D55CE004440,0101000020110F0000CFDD751C83E95FC1097F6156CA905241,379417,2019,201925077655.0,0411,2019-09-25,03:57:00,B,M,23,back,N,N,N,1200 BLOCK W Atlantic St,0,2696943.41935147,255878.17156647,25,0,1,0,40.00629676,-75.14928774
0101000020E61000004933D43055C852C0A084A12748FF4340,0101000020110F0000197C39E46FE75FC1460093C0198F5241,379418,2019,201925082577.0,0411,2019-10-12,18:48:00,W,M,34,head,N,N,N,100 BLOCK W Gurney St,1,2702416.97533347,251700.49488248,25,0,1,0,39.99438949,-75.13019963
0101000020E6100000B40E1ED837C952C026B4BCDDD8FF4340,0101000020110F00008C6E9EE2F0E85FC17ECDE82EBA8F5241,379419,2019,201925082804.0,0411,2019-10-13,17:28:00,B,M,21,shoulder,N,N,N,800 BLOCK W Clearfield St,0,2698495.19741589,253193.89018965,25,0,1,0,39.99880573,-75.14403346
0101000020E6100000B40E1ED837C952C026B4BCDDD8FF4340,0101000020110F00008C6E9EE2F0E85FC17ECDE82EBA8F5241,379420,2019,201925082840.0,0411,2019-10-13,17:28:00,B,M,27,torso,N,N,N,800 BLOCK W Clearfield St,0,2698495.19741589,253193.89018965,25,0,1,0,39.99880573,-75.14403346
0101000020E6100000B40E1ED837C952C026B4BCDDD8FF4340,0101000020110F00008C6E9EE2F0E85FC17ECDE82EBA8F5241,379421,2019,201925082841.0,0411,2019-10-13,17:28:00,W,M,22,abdomen,N,N,N,800 BLOCK W Clearfield St,1,2698495.19741589,253193.89018965,25,0,1,0,39.99880573,-75.14403346
0101000020E6100000B40E1ED837C952C026B4BCDDD8FF4340,0101000020110F00008C6E9EE2F0E85FC17ECDE82EBA8F5241,379422,2019,201925082842.0,0411,2019-10-13,17:28:00,B,M,14,hand,N,N,N,800 BLOCK W Clearfield St,0,2698495.19741589,253193.89018965,25,0,1,0,39.99880573,-75.14403346
0101000020E61000006DB57F4C08C952C07792429323004440,0101000020110F00007663E61FA0E85FC11DFF07030D905241,379423,2019,201925079424.0,0411,2019-09-30,23:13:00,W,M,29,multi,N,N,N,600 BLOCK W Tusculum St,1,2699283.33297873,254048.07220832,25,0,1,0,40.00108567,-75.14113152
0101000020E6100000B40E1ED837C952C026B4BCDDD8FF4340,0101000020110F00008C6E9EE2F0E85FC17ECDE82EBA8F5241,379424,2019,201925082843.0,0411,2019-10-13,17:28:00,B,M,20,multi,N,N,N,800 BLOCK W Clearfield St,0,2698495.19741589,253193.89018965,25,0,1,0,39.99880573,-75.14403346
0101000020E6100000B40E1ED837C952C026B4BCDDD8FF4340,0101000020110F00008C6E9EE2F0E85FC17ECDE82EBA8F5241,379425,2019,201925082844.0,0411,2019-10-13,17:28:00,B,M,20,multi,N,N,N,800 BLOCK W Clearfield St,0,2698495.19741589,253193.89018965,25,0,1,0,39.99880573,-75.14403346
0101000020E61000009F206FC16BC852C0395F0DCC61FF4340,0101000020110F0000B1A75E3896E75FC1060FE12D368F5241,379426,2019,201925080719.0,0411,2019-10-05,23:35:00,W,F,25,foot,N,N,N,2900 BLOCK Waterloo St,1,2702022.81372023,251973.9956478,25,0,1,0,39.99517203,-75.13157688
0101000020E6100000A04419E4CDC852C06E531B20C1014440,0101000020110F0000A85FBEE93CE85FC13319B88ED7915241,379427,2019,201925089885.0,0300,2019-11-05,02:47:00,W,F,20,hand,N,N,N,600 BLOCK W Lycoming St,1,2700145.65113597,258673.03047806,25,0,1,0,40.01370622,-75.13756659
0101000020E6100000206DD223FCC852C0FE2A02946D014440,0101000020110F0000AE7DB4788BE85FC14F98C8E97A915241,379428,2019,201925090385.0,0411,2019-11-06,19:32:00,B,M,32,leg,N,N,N,3900 BLOCK N Franklin St,0,2699382.75797673,257721.26204039,25,0,1,0,40.01115656,-75.1403894
0101000020E6100000206DD223FCC852C0FE2A02946D014440,0101000020110F0000AE7DB4788BE85FC14F98C8E97A915241,379429,2019,201925090396.0,0411,2019-11-06,19:32:00,B,M,27,arm,N,N,N,3900 BLOCK N Franklin St,0,2699382.75797673,257721.26204039,25,0,1,0,40.01115656,-75.1403894
0101000020E6100000206DD223FCC852C0FE2A02946D014440,0101000020110F0000AE7DB4788BE85FC14F98C8E97A915241,379430,2019,201925090412.0,0411,2019-11-06,19:32:00,B,M,15,arm,N,N,N,3900 BLOCK N Franklin St,0,2699382.75797673,257721.26204039,25,0,1,0,40.01115656,-75.1403894
0101000020E61000006CA45B655CC852C0CA268E763BFF4340,0101000020110F0000EFC057217CE75FC1B09EAFAE0B8F5241,379431,2019,201925091606.0,0411,2019-11-10,20:30:00,B,M,32,back,N,N,N,100 BLOCK W Cambria St,0,2702297.99886538,251555.8098044,25,0,1,0,39.99400217,-75.1306394
0101000020E610000019C4ACBC89C552C0448EE71212084440,0101000020110F0000ACF0109FB0E25FC1CCC6C73FD9985241,379837,2020,202002057252.0,411,2020-12-11,20:40:00,B,M,28,Buttocks,N,N,N,800 BLOCK COTTMAN AVE,0,2713892.24437764,277067.4812219,2,0,1,0,40.06305157,-75.0865318
,,379838,2020,202003055781.0,300,2020-10-25,14:30:00,W,M,25,Shoulder,N,N,N,3300 BLOCK CHRISTOPHER COLUMBUS BLVD,0,,,3,0,1,0,,
,,379839,2020,202003055782.0,300,2020-10-25,14:30:00,W,M,30,Multiple,N,N,N,3300 BLOCK CHRISTOPHER COLUMBUS BLVD,0,,,3,0,1,0,,
0101000020E61000003F10CDFA1CC952C09F6162DA54F84340,0101000020110F0000CD10CE40C3E85FC1E4ED360466875241,379840,2020,202003056305.0,0411,2020-10-28,01:56:00,B,M,18,Shoulder,N,N,N,700 BLOCK S COLUMBUS BLVD,0,2699585.85665189,231827.49788314,3,0,1,0,39.94008951,-75.14239378
0101000020E6100000DC8CECAD75CA52C02E50D69825F84340,0101000020110F0000A30EA1C20CEB5FC19D69C3AB31875241,379841,2020,202003058144.0,411,2020-11-10,16:35:00,B,M,14,Head,N,N,N,1200 BLOCK CARPENTER ST,0,2693704.3582443,231128.91004148,3,0,1,0,39.93864737,-75.16343258
0101000020E6100000DC8CECAD75CA52C02E50D69825F84340,0101000020110F0000A30EA1C20CEB5FC19D69C3AB31875241,379842,2020,202003058145.0,411,2020-11-10,16:35:00,B,M,18,Leg,N,N,N,1200 BLOCK CARPENTER ST,0,2693704.3582443,231128.91004148,3,0,1,0,39.93864737,-75.16343258
0101000020E6100000EA58081F88C952C09920D1A1DFF74340,0101000020110F000061956A3E79E95FC164503F2CE4865241,379843,2020,202003054873.0,300,2020-10-20,11:55:00,B,M,33,Multiple,N,N,N,300 BLOCK CHRISTIAN ST,0,2697791.33366613,230470.84869357,3,0,1,0,39.93651221,-75.14893318
0101000020E61000003F10CDFA1CC952C09F6162DA54F84340,0101000020110F0000CD10CE40C3E85FC1E4ED360466875241,379844,2020,202003056303.0,0411,2020-10-28,01:56:00,W,M,30,Back,N,N,N,700 BLOCK S COLUMBUS BLVD,0,2699585.85665189,231827.49788314,3,0,1,0,39.94008951,-75.14239378
0101000020E6100000710A44B2B4C952C0CCE39B3343FB4340,0101000020110F000007508BF5C4E95FC177904753A58A5241,379845,2020,202006024249.0,411,2020-06-09,23:58:00,B,M,27,Leg,N,N,N,600 BLOCK N 8TH ST,0,2696745.00078505,240088.99218689,6,0,1,0,39.96298833,-75.15165383
0101000020E6100000710A44B2B4C952C0CCE39B3343FB4340,0101000020110F000007508BF5C4E95FC177904753A58A5241,379846,2020,202006024249.0,411,2020-06-09,23:58:00,B,M,24,Groin,N,N,N,600 BLOCK N 8TH ST,0,2696745.00078505,240088.99218689,6,0,1,0,39.96298833,-75.15165383
0101000020E6100000710A44B2B4C952C0CCE39B3343FB4340,0101000020110F000007508BF5C4E95FC177904753A58A5241,379847,2020,202006024249.0,411,2020-06-09,23:58:00,B,M,24,Multiple,N,N,N,600 BLOCK N 8TH ST,0,2696745.00078505,240088.99218689,6,0,1,0,39.96298833,-75.15165383
0101000020E6100000659EC7EEA3C452C0B414DA83DA074440,0101000020110F0000FDC191462AE15FC1D4EC89989B985241,379848,2020,202002059765.0,411,2020-12-31,20:50:00,W,M,23,Leg,N,N,N,1400 BLOCK FAUNCE ST,1,2717835.0934473,276568.81161556,2,0,1,0,40.06135605,-75.07250566
0101000020E6100000ED621E2283CA52C0A0B3BBF6BBF54340,0101000020110F0000C9BBF09C23EB5FC1155BC09E85845241,379849,2020,202003060583.0,411,2020-11-25,22:27:00,W,M,23,Stomach,N,N,N,1000 BLOCK RITNER ST,0,2693675.20508739,224258.88080256,3,0,1,0,39.9197987,-75.16425374
0101000020E6100000DF67BF628BCD52C01A61BCACAA024440,0101000020110F000026F8EC274AF05FC1731B1E8EDA925241,379850,2020,202005018930.0,411,2020-12-16,20:48:00,B,M,38,Multiple,N,N,N,100 BLOCK SALAIGNAC ST,0,2679333.73508272,260663.40313773,5,0,1,0,40.02083358,-75.21163243
0101000020E61000004B216F3DF3C952C06C2CBC267FFB4340,0101000020110F000022F01F322FEA5FC1404B63C1E78A5241,379851,2020,202006011640.0,0411,2020-02-29,21:15:00,W,F,24,Leg,N,N,N,600 BLOCK N 11TH ST,0,2695655.83104739,240723.71040565,6,0,1,0,39.96481785,-75.15547119
0101000020E610000097F420D2E9C952C0DDA560CFCFFB4340,0101000020110F00003EAA47321FEA5FC1245BCF22418B5241,379852,2020,202006018162.0,411,2020-04-19,18:25:00,B,F,16,Stomach,N,N,N,800 BLOCK N 11TH ST,0,2695790.56437372,241624.74239622,6,0,1,0,39.96727936,-75.15489629
0101000020E6100000FC2BB7F636CE52C0B6CBC86A04044440,0101000020110F00004B7D34996DF15FC1E50E3C055A945241,379853,2020,202005003802.0,0112,2020-02-25,20:15:00,B,M,43,multi,N,N,N,300 BLOCK Dupont St,0,2676291.91537897,264421.33787906,5,1,0,1,40.0313848,-75.22210472
0101000020E61000007A0C0354C0C952C08AAAE321A1FB4340,0101000020110F00005BAE8BB7D8E95FC1D15219690D8B5241,379854,2020,202006032398.0,0411,2020-08-15,23:28:00,B,M,18,Ankle,N,N,N,900 BLOCK BROWN ST,0,2696515.36705796,241126.9172764,6,0,1,0,39.96585487,-75.15236378
0101000020E61000007A0C0354C0C952C08AAAE321A1FB4340,0101000020110F00005BAE8BB7D8E95FC1D15219690D8B5241,379855,2020,202006032405.0,0411,2020-08-15,23:28:00,B,M,21,Leg,N,N,N,900 BLOCK BROWN ST,0,2696515.36705796,241126.9172764,6,0,1,0,39.96585487,-75.15236378
0101000020E61000007A0C0354C0C952C08AAAE321A1FB4340,0101000020110F00005BAE8BB7D8E95FC1D15219690D8B5241,379856,2020,202006032407.0,0411,2020-08-15,23:28:00,B,M,26,Leg,N,N,N,900 BLOCK BROWN ST,0,2696515.36705796,241126.9172764,6,0,1,0,39.96585487,-75.15236378
0101000020E61000007A0C0354C0C952C08AAAE321A1FB4340,0101000020110F00005BAE8BB7D8E95FC1D15219690D8B5241,379857,2020,202006032408.0,0411,2020-08-15,23:28:00,B,F,16,Arm,N,N,N,900 BLOCK BROWN ST,0,2696515.36705796,241126.9172764,6,0,1,0,39.96585487,-75.15236378
0101000020E61000007A0C0354C0C952C08AAAE321A1FB4340,0101000020110F00005BAE8BB7D8E95FC1D15219690D8B5241,379858,2020,202006032409.0,0411,2020-08-15,23:28:00,B,F,19,Leg,N,N,N,900 BLOCK BROWN ST,0,2696515.36705796,241126.9172764,6,0,1,0,39.96585487,-75.15236378
0101000020E6100000727E714660CE52C0C6562B6EB7034440,0101000020110F0000129924C5B3F15FC180FEF4A004945241,379859,2020,202005004175.0,0300,2020-03-03,00:29:00,W,M,34,leg,N,N,N,100 BLOCK Green Ln,1,2675610.58996998,263545.6263759,5,0,1,0,40.02903535,-75.22462617
0101000020E6100000D868B5979FCA52C0500F1B76A9F64340,0101000020110F0000607D3FF453EB5FC15E3085A28C855241,379860,2020,202003049181.0,0300,2020-09-16,22:10:00,W,M,40,Head,N,N,N,1800 BLOCK S ISEMINGER ST,0,2693110.95227888,226883.7528494,3,0,1,0,39.92704655,-75.16599076
0101000020E6100000710A44B2B4C952C0CCE39B3343FB4340,0101000020110F000007508BF5C4E95FC177904753A58A5241,379861,2020,202006024249.0,411,2020-06-09,23:58:00,B,M,22,Multiple,N,N,N,600 BLOCK N 8TH ST,0,2696745.00078505,240088.99218689,6,0,1,0,39.96298833,-75.15165383
0101000020E6100000710A44B2B4C952C0CCE39B3343FB4340,0101000020110F000007508BF5C4E95FC177904753A58A5241,379862,2020,202006024249.0,411,2020-06-09,23:58:00,B,M,57,THIGH,N,N,N,600 BLOCK N 8TH ST,0,2696745.00078505,240088.99218689,6,0,1,0,39.96298833,-75.15165383
0101000020E6100000710A44B2B4C952C0CCE39B3343FB4340,0101000020110F000007508BF5C4E95FC177904753A58A5241,379863,2020,202006024249.0,411,2020-06-09,23:58:00,B,F,22,Unknown,N,N,N,600 BLOCK N 8TH ST,0,2696745.00078505,240088.99218689,6,0,1,0,39.96298833,-75.15165383
